ballx,bally,y1,y2,bouncenum,score1,score2
163, 118, 0, 0, 3, 3, 3
158, 107, 0, 0, 3, 3, 3
153, 96, 0, 0, 3, 3, 3
148, 85, 0, 0, 3, 3, 3
143, 74, 0, 0, 3, 3, 3
138, 63, 0, 0, 3, 3, 3
133, 52, 0, 0, 3, 3, 3
128, 41, 0, 0, 3, 3, 3
123, 30, 0, 0, 3, 3, 3
118, 19, 0, 0, 3, 3, 3
113, 30, 0, 0, 3, 3, 3
108, 41, 0, 0, 3, 3, 3
103, 52, 0, 0, 3, 3, 3
103, 52, 0, 0, 3, 3, 3
98, 63, 10, 0, 3, 3, 3
93, 74, 20, 0, 3, 3, 3
93, 74, 20, 0, 3, 3, 3
88, 85, 30, 10, 3, 3, 3
83, 96, 40, 20, 3, 3, 3
78, 107, 50, 30, 3, 3, 3
73, 118, 60, 40, 3, 3, 3
68, 129, 70, 50, 3, 3, 3
63, 140, 80, 60, 3, 3, 3
58, 151, 90, 70, 4, 3, 3
64, 162, 100, 80, 4, 3, 3
70, 173, 110, 90, 4, 3, 3
76, 184, 120, 100, 4, 3, 3
82, 195, 130, 110, 4, 3, 3
88, 206, 140, 120, 4, 3, 3
94, 217, 150, 130, 4, 3, 3
100, 228, 160, 140, 4, 3, 3
106, 239, 170, 150, 4, 3, 3
112, 250, 180, 160, 4, 3, 3
118, 261, 190, 170, 4, 3, 3
124, 272, 200, 180, 4, 3, 3
130, 283, 210, 190, 4, 3, 3
136, 294, 220, 200, 4, 3, 3
142, 305, 230, 210, 4, 3, 3
148, 316, 240, 220, 4, 3, 3
154, 327, 250, 230, 4, 3, 3
160, 338, 260, 240, 4, 3, 3
166, 349, 270, 250, 4, 3, 3
172, 360, 280, 260, 4, 3, 3
178, 371, 290, 270, 4, 3, 3
184, 382, 300, 280, 4, 3, 3
190, 393, 310, 290, 4, 3, 3
196, 404, 320, 300, 4, 3, 3
202, 415, 330, 310, 4, 3, 3
208, 426, 340, 320, 4, 3, 3
214, 437, 350, 330, 4, 3, 3
220, 448, 350, 340, 4, 3, 3
226, 459, 350, 350, 4, 3, 3
232, 470, 350, 350, 4, 3, 3
238, 481, 350, 350, 4, 3, 3
244, 470, 350, 350, 4, 3, 3
250, 459, 350, 350, 4, 3, 3
250, 459, 350, 350, 4, 3, 3
256, 448, 350, 340, 4, 3, 3
256, 448, 350, 340, 4, 3, 3
262, 437, 340, 330, 4, 3, 3
268, 426, 330, 320, 4, 3, 3
274, 415, 320, 310, 4, 3, 3
280, 404, 310, 300, 4, 3, 3
286, 393, 300, 290, 4, 3, 3
292, 382, 290, 280, 4, 3, 3
298, 371, 280, 270, 4, 3, 3
304, 360, 270, 260, 4, 3, 3
310, 349, 260, 250, 4, 3, 3
316, 338, 250, 240, 4, 3, 3
322, 327, 240, 230, 4, 3, 3
328, 316, 230, 220, 4, 3, 3
334, 305, 220, 210, 4, 3, 3
340, 294, 210, 200, 4, 3, 3
346, 283, 200, 190, 4, 3, 3
352, 272, 190, 180, 4, 3, 3
358, 261, 180, 170, 4, 3, 3
364, 250, 170, 160, 4, 3, 3
370, 239, 160, 150, 4, 3, 3
376, 228, 150, 140, 4, 3, 3
382, 217, 140, 130, 4, 3, 3
388, 206, 130, 120, 4, 3, 3
394, 195, 120, 110, 4, 3, 3
400, 184, 110, 100, 4, 3, 3
406, 173, 100, 90, 4, 3, 3
412, 162, 90, 80, 4, 3, 3
418, 151, 80, 70, 4, 3, 3
424, 140, 70, 60, 4, 3, 3
430, 129, 60, 50, 4, 3, 3
436, 118, 50, 40, 4, 3, 3
442, 107, 40, 30, 4, 3, 3
448, 96, 30, 20, 4, 3, 3
454, 85, 20, 10, 4, 3, 3
460, 74, 20, 0, 4, 3, 3
466, 63, 20, 0, 4, 3, 3
472, 52, 20, 0, 4, 3, 3
478, 41, 20, 0, 4, 3, 3
484, 30, 20, 0, 4, 3, 3
484, 30, 20, 0, 4, 3, 3
484, 30, 20, 0, 4, 3, 3
490, 19, 30, 10, 4, 3, 3
496, 30, 40, 20, 4, 3, 3
502, 41, 50, 30, 4, 3, 3
508, 52, 60, 40, 4, 3, 3
514, 63, 70, 50, 4, 3, 3
520, 74, 80, 60, 4, 3, 3
526, 85, 90, 70, 4, 3, 3
532, 96, 90, 70, 4, 3, 3
538, 107, 90, 70, 4, 3, 3
544, 118, 90, 70, 4, 3, 3
550, 129, 90, 70, 4, 3, 3
556, 140, 90, 70, 4, 3, 3
556, 140, 90, 70, 4, 3, 3
562, 151, 90, 80, 4, 3, 3
562, 151, 90, 80, 4, 3, 3
568, 162, 100, 90, 4, 3, 3
574, 173, 110, 100, 4, 3, 3
580, 184, 120, 110, 4, 3, 3
586, 195, 130, 120, 4, 3, 3
592, 206, 140, 130, 4, 3, 3
598, 217, 150, 140, 4, 3, 3
604, 228, 160, 150, 4, 3, 3
610, 239, 170, 160, 4, 3, 3
616, 250, 180, 170, 4, 3, 3
622, 261, 190, 180, 4, 3, 3
628, 272, 200, 190, 4, 3, 3
634, 283, 210, 200, 4, 3, 3
640, 294, 220, 210, 4, 3, 3
646, 305, 230, 220, 5, 3, 3
640, 316, 240, 230, 5, 3, 3
634, 327, 250, 240, 5, 3, 3
628, 338, 260, 250, 5, 3, 3
622, 349, 270, 260, 5, 3, 3
616, 360, 280, 270, 5, 3, 3
610, 371, 290, 280, 5, 3, 3
604, 382, 300, 290, 5, 3, 3
598, 393, 310, 300, 5, 3, 3
592, 404, 320, 310, 5, 3, 3
586, 415, 330, 320, 5, 3, 3
580, 426, 340, 330, 5, 3, 3
574, 437, 350, 340, 5, 3, 3
568, 448, 350, 350, 5, 3, 3
562, 459, 350, 350, 5, 3, 3
556, 470, 350, 350, 5, 3, 3
550, 481, 350, 350, 5, 3, 3
544, 470, 350, 350, 5, 3, 3
538, 459, 350, 350, 5, 3, 3
538, 459, 350, 350, 5, 3, 3
532, 448, 350, 340, 5, 3, 3
526, 437, 350, 340, 5, 3, 3
526, 437, 350, 340, 5, 3, 3
520, 426, 340, 340, 5, 3, 3
514, 415, 330, 340, 5, 3, 3
508, 404, 320, 340, 5, 3, 3
502, 393, 310, 340, 5, 3, 3
496, 382, 300, 340, 5, 3, 3
490, 371, 290, 340, 5, 3, 3
484, 360, 280, 340, 5, 3, 3
478, 349, 270, 340, 5, 3, 3
472, 338, 260, 340, 5, 3, 3
466, 327, 250, 340, 5, 3, 3
460, 316, 240, 340, 5, 3, 3
454, 305, 230, 340, 5, 3, 3
448, 294, 220, 340, 5, 3, 3
442, 283, 210, 340, 5, 3, 3
436, 272, 200, 340, 5, 3, 3
430, 261, 190, 340, 5, 3, 3
424, 250, 180, 340, 5, 3, 3
418, 239, 170, 340, 5, 3, 3
412, 228, 160, 340, 5, 3, 3
406, 217, 150, 340, 5, 3, 3
400, 206, 140, 340, 5, 3, 3
394, 195, 130, 340, 5, 3, 3
388, 184, 120, 340, 5, 3, 3
382, 173, 110, 340, 5, 3, 3
382, 173, 110, 340, 5, 3, 3
376, 162, 100, 330, 5, 3, 3
370, 151, 90, 320, 5, 3, 3
364, 140, 80, 310, 5, 3, 3
358, 129, 70, 300, 5, 3, 3
352, 118, 60, 290, 5, 3, 3
346, 107, 50, 280, 5, 3, 3
340, 96, 40, 270, 5, 3, 3
334, 85, 30, 260, 5, 3, 3
328, 74, 20, 250, 5, 3, 3
322, 63, 10, 240, 5, 3, 3
316, 52, 10, 230, 5, 3, 3
310, 41, 10, 220, 5, 3, 3
304, 30, 10, 210, 5, 3, 3
298, 19, 10, 200, 5, 3, 3
298, 19, 10, 200, 5, 3, 3
292, 30, 20, 190, 5, 3, 3
286, 41, 30, 180, 5, 3, 3
280, 52, 40, 170, 5, 3, 3
274, 63, 50, 160, 5, 3, 3
268, 74, 60, 150, 5, 3, 3
262, 85, 70, 140, 5, 3, 3
256, 96, 80, 130, 5, 3, 3
250, 107, 90, 120, 5, 3, 3
244, 118, 100, 110, 5, 3, 3
238, 129, 110, 100, 5, 3, 3
232, 140, 120, 90, 5, 3, 3
226, 151, 130, 80, 5, 3, 3
220, 162, 140, 70, 5, 3, 3
214, 173, 150, 60, 5, 3, 3
208, 184, 160, 50, 5, 3, 3
202, 195, 170, 40, 5, 3, 3
196, 206, 180, 30, 5, 3, 3
190, 217, 190, 20, 5, 3, 3
184, 228, 200, 10, 5, 3, 3
178, 239, 210, 0, 5, 3, 3
172, 250, 220, 0, 5, 3, 3
166, 261, 230, 0, 5, 3, 3
160, 272, 240, 0, 5, 3, 3
154, 283, 250, 0, 5, 3, 3
148, 294, 260, 0, 5, 3, 3
142, 305, 270, 0, 5, 3, 3
136, 316, 280, 0, 5, 3, 3
130, 327, 290, 0, 5, 3, 3
124, 338, 300, 0, 5, 3, 3
118, 349, 310, 0, 5, 3, 3
112, 360, 320, 0, 5, 3, 3
106, 371, 330, 0, 5, 3, 3
100, 382, 340, 0, 5, 3, 3
94, 393, 350, 0, 5, 3, 3
88, 404, 350, 0, 5, 3, 3
82, 415, 350, 0, 5, 3, 3
76, 426, 350, 0, 5, 3, 3
70, 437, 350, 0, 5, 3, 3
64, 448, 350, 0, 5, 3, 3
58, 459, 350, 0, 6, 3, 3
65, 470, 350, 0, 6, 3, 3
72, 481, 350, 0, 6, 3, 3
79, 470, 350, 0, 6, 3, 3
79, 470, 350, 0, 6, 3, 3
86, 459, 340, 0, 6, 3, 3
86, 459, 340, 0, 6, 3, 3
93, 448, 330, 10, 6, 3, 3
100, 437, 320, 20, 6, 3, 3
107, 426, 310, 30, 6, 3, 3
114, 415, 300, 40, 6, 3, 3
121, 404, 290, 50, 6, 3, 3
128, 393, 280, 60, 6, 3, 3
135, 382, 270, 70, 6, 3, 3
142, 371, 260, 80, 6, 3, 3
149, 360, 250, 90, 6, 3, 3
156, 349, 240, 100, 6, 3, 3
163, 338, 230, 110, 6, 3, 3
170, 327, 220, 120, 6, 3, 3
177, 316, 210, 130, 6, 3, 3
184, 305, 200, 140, 6, 3, 3
191, 294, 190, 150, 6, 3, 3
198, 283, 180, 160, 6, 3, 3
205, 272, 170, 170, 6, 3, 3
212, 261, 160, 180, 6, 3, 3
212, 261, 160, 180, 6, 3, 3
219, 250, 150, 170, 6, 3, 3
226, 239, 140, 160, 6, 3, 3
233, 228, 130, 150, 6, 3, 3
240, 217, 120, 140, 6, 3, 3
247, 206, 110, 130, 6, 3, 3
254, 195, 100, 120, 6, 3, 3
261, 184, 90, 110, 6, 3, 3
268, 173, 80, 100, 6, 3, 3
275, 162, 70, 90, 6, 3, 3
282, 151, 60, 80, 6, 3, 3
289, 140, 50, 70, 6, 3, 3
296, 129, 40, 60, 6, 3, 3
303, 118, 30, 50, 6, 3, 3
310, 107, 20, 40, 6, 3, 3
317, 96, 20, 30, 6, 3, 3
324, 85, 20, 20, 6, 3, 3
331, 74, 20, 20, 6, 3, 3
338, 63, 20, 20, 6, 3, 3
345, 52, 20, 20, 6, 3, 3
352, 41, 20, 20, 6, 3, 3
359, 30, 20, 20, 6, 3, 3
366, 19, 20, 20, 6, 3, 3
366, 19, 20, 20, 6, 3, 3
366, 19, 20, 20, 6, 3, 3
373, 30, 30, 30, 6, 3, 3
380, 41, 40, 40, 6, 3, 3
387, 52, 50, 50, 6, 3, 3
394, 63, 60, 60, 6, 3, 3
401, 74, 70, 70, 6, 3, 3
408, 85, 80, 80, 6, 3, 3
415, 96, 90, 90, 6, 3, 3
422, 107, 100, 100, 6, 3, 3
429, 118, 110, 110, 6, 3, 3
436, 129, 120, 120, 6, 3, 3
443, 140, 130, 130, 6, 3, 3
450, 151, 140, 140, 6, 3, 3
457, 162, 150, 150, 6, 3, 3
464, 173, 160, 160, 6, 3, 3
471, 184, 170, 170, 6, 3, 3
478, 195, 180, 180, 6, 3, 3
485, 206, 190, 190, 6, 3, 3
492, 217, 200, 200, 6, 3, 3
499, 228, 210, 210, 6, 3, 3
506, 239, 220, 220, 6, 3, 3
513, 250, 230, 230, 6, 3, 3
520, 261, 240, 240, 6, 3, 3
527, 272, 250, 250, 6, 3, 3
534, 283, 260, 260, 6, 3, 3
541, 294, 270, 270, 6, 3, 3
548, 305, 280, 280, 6, 3, 3
555, 316, 290, 290, 6, 3, 3
562, 327, 300, 300, 6, 3, 3
569, 338, 310, 310, 6, 3, 3
576, 349, 320, 320, 6, 3, 3
583, 360, 330, 330, 6, 3, 3
590, 371, 340, 340, 6, 3, 3
597, 382, 350, 350, 6, 3, 3
604, 393, 350, 350, 6, 3, 3
611, 404, 350, 350, 6, 3, 3
618, 415, 350, 350, 6, 3, 3
625, 426, 350, 350, 6, 3, 3
632, 437, 350, 350, 6, 3, 3
639, 448, 350, 350, 6, 3, 3
646, 459, 350, 350, 7, 3, 3
639, 470, 350, 350, 7, 3, 3
632, 481, 350, 350, 7, 3, 3
625, 470, 350, 350, 7, 3, 3
618, 459, 350, 350, 7, 3, 3
611, 448, 350, 350, 7, 3, 3
604, 437, 350, 350, 7, 3, 3
604, 437, 350, 350, 7, 3, 3
604, 437, 350, 350, 7, 3, 3
597, 426, 340, 340, 7, 3, 3
590, 415, 330, 330, 7, 3, 3
583, 404, 320, 320, 7, 3, 3
576, 393, 310, 310, 7, 3, 3
569, 382, 300, 300, 7, 3, 3
562, 371, 290, 290, 7, 3, 3
555, 360, 280, 280, 7, 3, 3
548, 349, 270, 270, 7, 3, 3
541, 338, 260, 260, 7, 3, 3
534, 327, 250, 250, 7, 3, 3
527, 316, 240, 240, 7, 3, 3
520, 305, 230, 230, 7, 3, 3
513, 294, 220, 220, 7, 3, 3
506, 283, 210, 210, 7, 3, 3
499, 272, 200, 200, 7, 3, 3
492, 261, 190, 190, 7, 3, 3
485, 250, 180, 180, 7, 3, 3
478, 239, 170, 170, 7, 3, 3
471, 228, 160, 160, 7, 3, 3
464, 217, 150, 150, 7, 3, 3
457, 206, 140, 140, 7, 3, 3
450, 195, 140, 140, 7, 3, 3
443, 184, 140, 140, 7, 3, 3
436, 173, 140, 140, 7, 3, 3
429, 162, 140, 140, 7, 3, 3
422, 151, 140, 140, 7, 3, 3
415, 140, 140, 140, 7, 3, 3
415, 140, 140, 140, 7, 3, 3
408, 129, 130, 140, 7, 3, 3
408, 129, 130, 140, 7, 3, 3
401, 118, 120, 130, 7, 3, 3
394, 107, 110, 120, 7, 3, 3
387, 96, 100, 110, 7, 3, 3
380, 85, 90, 100, 7, 3, 3
373, 74, 80, 90, 7, 3, 3
366, 63, 70, 80, 7, 3, 3
359, 52, 60, 70, 7, 3, 3
352, 41, 50, 70, 7, 3, 3
345, 30, 50, 70, 7, 3, 3
338, 19, 50, 70, 7, 3, 3
331, 30, 50, 70, 7, 3, 3
324, 41, 50, 70, 7, 3, 3
317, 52, 50, 70, 7, 3, 3
310, 63, 50, 70, 7, 3, 3
303, 74, 50, 70, 7, 3, 3
296, 85, 50, 70, 7, 3, 3
296, 85, 50, 70, 7, 3, 3
289, 96, 60, 70, 7, 3, 3
282, 107, 70, 70, 7, 3, 3
282, 107, 70, 70, 7, 3, 3
275, 118, 80, 80, 7, 3, 3
268, 129, 90, 90, 7, 3, 3
261, 140, 100, 100, 7, 3, 3
254, 151, 110, 110, 7, 3, 3
247, 162, 120, 120, 7, 3, 3
240, 173, 130, 130, 7, 3, 3
233, 184, 140, 140, 7, 3, 3
226, 195, 150, 150, 7, 3, 3
219, 206, 160, 160, 7, 3, 3
212, 217, 170, 170, 7, 3, 3
205, 228, 180, 180, 7, 3, 3
198, 239, 190, 190, 7, 3, 3
191, 250, 200, 200, 7, 3, 3
184, 261, 210, 210, 7, 3, 3
177, 272, 220, 220, 7, 3, 3
170, 283, 230, 230, 7, 3, 3
163, 294, 240, 240, 7, 3, 3
156, 305, 250, 250, 7, 3, 3
149, 316, 260, 260, 7, 3, 3
142, 327, 270, 270, 7, 3, 3
135, 338, 280, 280, 7, 3, 3
128, 349, 290, 290, 7, 3, 3
121, 360, 300, 300, 7, 3, 3
114, 371, 310, 310, 7, 3, 3
107, 382, 320, 320, 7, 3, 3
100, 393, 330, 330, 7, 3, 3
93, 404, 340, 340, 7, 3, 3
86, 415, 350, 350, 7, 3, 3
79, 426, 350, 350, 7, 3, 3
72, 437, 350, 350, 7, 3, 3
65, 448, 350, 350, 7, 3, 3
58, 459, 350, 350, 8, 3, 3
66, 470, 350, 350, 8, 3, 3
74, 481, 350, 350, 8, 3, 3
82, 470, 350, 350, 8, 3, 3
90, 459, 350, 350, 8, 3, 3
90, 459, 350, 350, 8, 3, 3
98, 448, 350, 340, 8, 3, 3
106, 437, 350, 330, 8, 3, 3
114, 426, 350, 320, 8, 3, 3
114, 426, 350, 320, 8, 3, 3
122, 415, 340, 310, 8, 3, 3
130, 404, 330, 300, 8, 3, 3
138, 393, 320, 290, 8, 3, 3
146, 382, 310, 280, 8, 3, 3
154, 371, 300, 270, 8, 3, 3
162, 360, 290, 260, 8, 3, 3
170, 349, 280, 250, 8, 3, 3
178, 338, 270, 240, 8, 3, 3
186, 327, 260, 230, 8, 3, 3
194, 316, 250, 220, 8, 3, 3
202, 305, 240, 210, 8, 3, 3
210, 294, 230, 200, 8, 3, 3
218, 283, 220, 190, 8, 3, 3
226, 272, 210, 180, 8, 3, 3
234, 261, 200, 170, 8, 3, 3
242, 250, 190, 160, 8, 3, 3
250, 239, 180, 150, 8, 3, 3
258, 228, 170, 140, 8, 3, 3
266, 217, 160, 130, 8, 3, 3
274, 206, 150, 120, 8, 3, 3
282, 195, 140, 110, 8, 3, 3
290, 184, 130, 100, 8, 3, 3
298, 173, 130, 90, 8, 3, 3
306, 162, 130, 80, 8, 3, 3
314, 151, 130, 70, 8, 3, 3
322, 140, 130, 60, 8, 3, 3
330, 129, 130, 50, 8, 3, 3
338, 118, 130, 40, 8, 3, 3
346, 107, 130, 30, 8, 3, 3
354, 96, 130, 20, 8, 3, 3
362, 85, 130, 10, 8, 3, 3
370, 74, 130, 0, 8, 3, 3
378, 63, 130, 0, 8, 3, 3
386, 52, 130, 0, 8, 3, 3
394, 41, 130, 0, 8, 3, 3
402, 30, 130, 0, 8, 3, 3
410, 19, 130, 0, 8, 3, 3
418, 30, 130, 0, 8, 3, 3
426, 41, 130, 0, 8, 3, 3
434, 52, 130, 0, 8, 3, 3
442, 63, 130, 0, 8, 3, 3
450, 74, 130, 0, 8, 3, 3
458, 85, 130, 0, 8, 3, 3
458, 85, 130, 0, 8, 3, 3
466, 96, 130, 10, 8, 3, 3
474, 107, 130, 20, 8, 3, 3
482, 118, 130, 30, 8, 3, 3
490, 129, 130, 40, 8, 3, 3
498, 140, 130, 50, 8, 3, 3
506, 151, 130, 60, 8, 3, 3
514, 162, 130, 70, 8, 3, 3
522, 173, 130, 80, 8, 3, 3
530, 184, 130, 90, 8, 3, 3
538, 195, 130, 100, 8, 3, 3
546, 206, 130, 110, 8, 3, 3
554, 217, 130, 120, 8, 3, 3
562, 228, 130, 130, 8, 3, 3
570, 239, 130, 140, 8, 3, 3
578, 250, 130, 150, 8, 3, 3
586, 261, 130, 160, 8, 3, 3
594, 272, 130, 170, 8, 3, 3
602, 283, 130, 180, 8, 3, 3
610, 294, 130, 190, 8, 3, 3
618, 305, 130, 200, 8, 3, 3
626, 316, 130, 210, 8, 3, 3
634, 327, 130, 220, 8, 3, 3
642, 338, 130, 230, 9, 3, 3
634, 349, 130, 240, 9, 3, 3
626, 360, 130, 250, 9, 3, 3
618, 371, 130, 260, 9, 3, 3
610, 382, 130, 270, 9, 3, 3
602, 393, 130, 280, 9, 3, 3
594, 404, 130, 290, 9, 3, 3
586, 415, 130, 300, 9, 3, 3
578, 426, 130, 310, 9, 3, 3
570, 437, 130, 320, 9, 3, 3
562, 448, 130, 330, 9, 3, 3
554, 459, 130, 340, 9, 3, 3
546, 470, 130, 350, 9, 3, 3
538, 481, 130, 350, 9, 3, 3
530, 470, 130, 350, 9, 3, 3
522, 459, 130, 350, 9, 3, 3
514, 448, 130, 350, 9, 3, 3
506, 437, 130, 350, 9, 3, 3
498, 426, 130, 350, 9, 3, 3
490, 415, 130, 350, 9, 3, 3
490, 415, 130, 350, 9, 3, 3
482, 404, 130, 340, 9, 3, 3
474, 393, 130, 330, 9, 3, 3
466, 382, 130, 320, 9, 3, 3
458, 371, 130, 310, 9, 3, 3
450, 360, 130, 300, 9, 3, 3
442, 349, 130, 290, 9, 3, 3
434, 338, 130, 280, 9, 3, 3
426, 327, 130, 270, 9, 3, 3
418, 316, 130, 260, 9, 3, 3
410, 305, 130, 250, 9, 3, 3
402, 294, 130, 240, 9, 3, 3
394, 283, 130, 230, 9, 3, 3
386, 272, 130, 220, 9, 3, 3
378, 261, 130, 210, 9, 3, 3
370, 250, 130, 200, 9, 3, 3
362, 239, 130, 190, 9, 3, 3
354, 228, 130, 180, 9, 3, 3
346, 217, 130, 170, 9, 3, 3
338, 206, 130, 160, 9, 3, 3
330, 195, 130, 150, 9, 3, 3
322, 184, 130, 140, 9, 3, 3
314, 173, 130, 130, 9, 3, 3
306, 162, 130, 120, 9, 3, 3
306, 162, 130, 120, 9, 3, 3
298, 151, 120, 110, 9, 3, 3
290, 140, 110, 100, 9, 3, 3
282, 129, 100, 90, 9, 3, 3
274, 118, 90, 80, 9, 3, 3
266, 107, 80, 70, 9, 3, 3
258, 96, 70, 60, 9, 3, 3
250, 85, 60, 50, 9, 3, 3
242, 74, 50, 40, 9, 3, 3
234, 63, 40, 30, 9, 3, 3
226, 52, 30, 20, 9, 3, 3
218, 41, 20, 10, 9, 3, 3
210, 30, 20, 10, 9, 3, 3
202, 19, 20, 10, 9, 3, 3
194, 30, 20, 10, 9, 3, 3
194, 30, 20, 10, 9, 3, 3
186, 41, 20, 20, 9, 3, 3
178, 52, 20, 30, 9, 3, 3
178, 52, 20, 30, 9, 3, 3
170, 63, 30, 40, 9, 3, 3
162, 74, 40, 50, 9, 3, 3
154, 85, 50, 60, 9, 3, 3
146, 96, 60, 70, 9, 3, 3
138, 107, 70, 80, 9, 3, 3
130, 118, 80, 90, 9, 3, 3
122, 129, 90, 100, 9, 3, 3
114, 140, 100, 110, 9, 3, 3
106, 151, 110, 120, 9, 3, 3
98, 162, 120, 130, 9, 3, 3
90, 173, 130, 140, 9, 3, 3
82, 184, 140, 150, 9, 3, 3
74, 195, 150, 160, 9, 3, 3
66, 206, 160, 170, 9, 3, 3
58, 217, 170, 180, 10, 3, 3
67, 228, 180, 190, 10, 3, 3
76, 239, 190, 200, 10, 3, 3
85, 250, 200, 210, 10, 3, 3
94, 261, 210, 220, 10, 3, 3
103, 272, 220, 230, 10, 3, 3
112, 283, 230, 240, 10, 3, 3
121, 294, 240, 250, 10, 3, 3
130, 305, 250, 260, 10, 3, 3
139, 316, 260, 270, 10, 3, 3
148, 327, 270, 280, 10, 3, 3
157, 338, 280, 290, 10, 3, 3
166, 349, 290, 300, 10, 3, 3
175, 360, 300, 310, 10, 3, 3
184, 371, 310, 320, 10, 3, 3
193, 382, 320, 330, 10, 3, 3
202, 393, 330, 340, 10, 3, 3
211, 404, 340, 350, 10, 3, 3
220, 415, 350, 350, 10, 3, 3
229, 426, 350, 350, 10, 3, 3
238, 437, 350, 350, 10, 3, 3
247, 448, 350, 350, 10, 3, 3
256, 459, 350, 350, 10, 3, 3
256, 459, 350, 350, 10, 3, 3
265, 470, 350, 340, 10, 3, 3
274, 481, 350, 340, 10, 3, 3
283, 470, 350, 340, 10, 3, 3
292, 459, 350, 340, 10, 3, 3
292, 459, 350, 340, 10, 3, 3
301, 448, 340, 340, 10, 3, 3
310, 437, 330, 340, 10, 3, 3
319, 426, 320, 340, 10, 3, 3
328, 415, 310, 340, 10, 3, 3
337, 404, 300, 340, 10, 3, 3
346, 393, 290, 340, 10, 3, 3
355, 382, 280, 340, 10, 3, 3
364, 371, 270, 340, 10, 3, 3
373, 360, 260, 340, 10, 3, 3
382, 349, 250, 340, 10, 3, 3
391, 338, 240, 340, 10, 3, 3
400, 327, 230, 340, 10, 3, 3
409, 316, 230, 340, 10, 3, 3
418, 305, 230, 340, 10, 3, 3
427, 294, 230, 340, 10, 3, 3
427, 294, 230, 340, 10, 3, 3
436, 283, 230, 330, 10, 3, 3
445, 272, 230, 320, 10, 3, 3
445, 272, 230, 320, 10, 3, 3
454, 261, 220, 310, 10, 3, 3
463, 250, 210, 300, 10, 3, 3
472, 239, 200, 290, 10, 3, 3
481, 228, 190, 280, 10, 3, 3
490, 217, 180, 270, 10, 3, 3
499, 206, 170, 260, 10, 3, 3
508, 195, 160, 250, 10, 3, 3
517, 184, 150, 240, 10, 3, 3
526, 173, 140, 230, 10, 3, 3
535, 162, 130, 220, 10, 3, 3
544, 151, 120, 210, 10, 3, 3
553, 140, 110, 200, 10, 3, 3
562, 129, 100, 190, 10, 3, 3
571, 118, 90, 180, 10, 3, 3
580, 107, 80, 170, 10, 3, 3
589, 96, 70, 160, 10, 3, 3
598, 85, 60, 150, 10, 3, 3
607, 74, 50, 140, 10, 3, 3
616, 63, 40, 130, 10, 3, 3
625, 52, 30, 120, 10, 3, 3
634, 41, 20, 110, 10, 3, 3
643, 30, 10, 100, 10, 3, 3
652, 19, 0, 90, 10, 3, 3
661, 30, 0, 80, 10, 3, 3
670, 41, 0, 70, 10, 3, 3
679, 52, 0, 60, 10, 3, 3
350, 250, 0, 50, 0, 4, 3
354, 261, 0, 40, 0, 4, 3
358, 272, 0, 30, 0, 4, 3
362, 283, 0, 20, 0, 4, 3
366, 294, 0, 10, 0, 4, 3
370, 305, 0, 0, 0, 4, 3
374, 316, 0, 0, 0, 4, 3
378, 327, 0, 0, 0, 4, 3
378, 327, 0, 0, 0, 4, 3
382, 338, 0, 10, 0, 4, 3
386, 349, 0, 20, 0, 4, 3
390, 360, 0, 30, 0, 4, 3
390, 360, 0, 30, 0, 4, 3
394, 371, 10, 40, 0, 4, 3
398, 382, 20, 50, 0, 4, 3
402, 393, 30, 60, 0, 4, 3
406, 404, 40, 70, 0, 4, 3
410, 415, 50, 80, 0, 4, 3
414, 426, 60, 90, 0, 4, 3
418, 437, 70, 100, 0, 4, 3
422, 448, 80, 110, 0, 4, 3
426, 459, 90, 120, 0, 4, 3
430, 470, 100, 130, 0, 4, 3
434, 481, 110, 140, 0, 4, 3
438, 470, 120, 150, 0, 4, 3
442, 459, 130, 160, 0, 4, 3
446, 448, 140, 170, 0, 4, 3
450, 437, 150, 180, 0, 4, 3
454, 426, 160, 190, 0, 4, 3
458, 415, 170, 200, 0, 4, 3
462, 404, 180, 210, 0, 4, 3
466, 393, 190, 220, 0, 4, 3
470, 382, 200, 230, 0, 4, 3
474, 371, 210, 240, 0, 4, 3
478, 360, 220, 250, 0, 4, 3
482, 349, 230, 260, 0, 4, 3
486, 338, 240, 270, 0, 4, 3
490, 327, 240, 280, 0, 4, 3
494, 316, 240, 290, 0, 4, 3
498, 305, 240, 300, 0, 4, 3
502, 294, 240, 310, 0, 4, 3
502, 294, 240, 310, 0, 4, 3
502, 294, 240, 310, 0, 4, 3
506, 283, 230, 300, 0, 4, 3
510, 272, 220, 290, 0, 4, 3
514, 261, 210, 280, 0, 4, 3
518, 250, 200, 270, 0, 4, 3
522, 239, 190, 260, 0, 4, 3
526, 228, 180, 250, 0, 4, 3
530, 217, 170, 240, 0, 4, 3
534, 206, 160, 230, 0, 4, 3
538, 195, 150, 220, 0, 4, 3
542, 184, 140, 210, 0, 4, 3
546, 173, 130, 200, 0, 4, 3
550, 162, 120, 190, 0, 4, 3
554, 151, 110, 180, 0, 4, 3
558, 140, 100, 170, 0, 4, 3
562, 129, 90, 160, 0, 4, 3
566, 118, 80, 150, 0, 4, 3
570, 107, 70, 140, 0, 4, 3
574, 96, 60, 130, 0, 4, 3
578, 85, 50, 120, 0, 4, 3
582, 74, 40, 110, 0, 4, 3
